 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000193    0.01723   -5.363
 0.000469    0.03566   -4.403
 0.000405    0.02305   -3.073
 0.000345    0.01466   -2.178
 0.000299    0.01267   -2.171
 0.000210    0.00863   -2.093
 0.000225    0.00958   -2.185
 0.000179    0.00757   -2.207
 0.000332    0.01840   -2.960
 0.000455    0.02815   -3.361
 0.000381    0.01756   -2.380
 0.000235    0.00957   -2.080
 0.000158    0.00592   -1.897
 0.000098    0.00421   -2.254
 0.000292    0.01522   -2.773
 0.000395    0.01828   -2.397
 0.000335    0.01527   -2.354
 0.000369    0.01784   -2.515
 0.000367    0.01643   -2.309
 0.000298    0.01253   -2.149
 0.000253    0.01124   -2.307
 0.000295    0.01346   -2.360
 0.000339    0.01482   -2.248
 0.000253    0.01019   -2.050
 0.000241    0.00925   -1.948
 0.000179    0.00733   -2.105
 0.000237    0.01089   -2.396
 0.000398    0.01835   -2.385
 0.000354    0.01671   -2.446
 0.000374    0.01802   -2.505
 0.000379    0.01830   -2.513
 0.000379    0.01786   -2.447
 0.000356    0.01597   -2.313
 0.000293    0.01265   -2.216
 0.000291    0.01209   -2.126
 0.000246    0.01029   -2.141
 0.000236    0.01013   -2.214
 0.000326    0.01351   -2.120
 0.000337    0.01463   -2.224
 0.000358    0.01630   -2.354
 0.000355    0.01651   -2.408
 0.000367    0.01744   -2.466
 0.000371    0.01726   -2.410
 0.000360    0.01627   -2.331
 0.000330    0.01434   -2.231
 0.000291    0.01211   -2.129
 0.000235    0.00935   -2.025
 0.000260    0.01009   -1.969
 0.000202    0.00767   -1.919
 0.000173    0.00649   -1.898
 0.000157    0.00584   -1.879
 0.000207    0.00760   -1.856
 0.000162    0.00589   -1.838
 0.000125    0.00454   -1.824
 0.000182    0.00836   -2.388
 0.000181    0.00922   -2.684
 0.000111    0.00558   -2.628
 0.000060    0.00242   -2.044
 0.000116    0.00423   -1.848
 0.000149    0.00545   -1.850
 0.000134    0.00489   -1.841
 0.000181    0.00655   -1.822
 0.000141    0.00505   -1.806
 0.000103    0.00393   -1.927
 0.000046    0.00162   -1.778
 0.000017    0.00063   -1.887
 0.000052    0.00284   -2.861
 0.000117    0.00556   -2.480
 0.000370    0.01573   -2.185
 0.000465    0.02109   -2.344
 0.000361    0.01767   -2.553
 0.000378    0.01927   -2.675
 0.000388    0.01992   -2.699
 0.000394    0.01997   -2.662
 0.000397    0.01987   -2.621
 0.000371    0.01793   -2.524
 0.000340    0.01549   -2.356
 0.000294    0.01306   -2.297
 0.000275    0.01182   -2.209
 0.000289    0.01217   -2.159
 0.000342    0.01496   -2.249
 0.000316    0.01401   -2.277
 0.000336    0.01479   -2.265
 0.000331    0.01476   -2.296
 0.000323    0.01452   -2.315
 0.000345    0.01562   -2.335
 0.000345    0.01584   -2.371
 0.000340    0.01581   -2.407
 0.000356    0.01663   -2.423
 0.000358    0.01681   -2.431
 0.000357    0.01671   -2.427
 0.000349    0.01622   -2.407
 0.000323    0.01476   -2.365
 0.000332    0.01496   -2.331
 0.000304    0.01355   -2.302
 0.000310    0.01372   -2.283
 0.000289    0.01257   -2.233
 0.000314    0.01361   -2.222
 0.000308    0.01368   -2.283
 0.000322    0.01442   -2.307
 0.000328    0.01475   -2.318
 0.000302    0.01339   -2.286
 0.000321    0.01495   -2.427
 0.000264    0.01284   -2.571
 0.000255    0.01170   -2.413
 0.000242    0.00987   -2.082
 0.000259    0.01081   -2.129
 0.000301    0.01290   -2.197
 0.000283    0.01239   -2.248
 0.000305    0.01350   -2.274
 0.000283    0.01236   -2.246
 0.000292    0.01262   -2.212
 0.000257    0.01090   -2.170
 0.000246    0.01069   -2.245
 0.000258    0.01149   -2.320
 0.000211    0.00900   -2.205
 0.000214    0.00875   -2.082
 0.000255    0.01062   -2.129
 0.000252    0.01066   -2.161
 0.000248    0.01062   -2.197
 0.000278    0.01194   -2.205
 0.000249    0.01060   -2.184
 0.000250    0.01060   -2.174
 0.000249    0.01059   -2.182
 0.000215    0.00965   -2.336
 0.000203    0.00957   -2.473
 0.000206    0.00983   -2.506
 0.000184    0.00885   -2.528
 0.000140    0.00662   -2.481
 0.000122    0.00573   -2.461
 0.000120    0.00610   -2.694
 0.000098    0.00495   -2.679
 0.000073    0.00316   -2.232
 0.000070    0.00267   -1.919
 0.000082    0.00309   -1.909
 0.000096    0.00366   -1.920
 0.000154    0.00586   -1.923
 0.000146    0.00556   -1.922
 0.000130    0.00494   -1.923
 0.000118    0.00449   -1.926
 0.000109    0.00418   -1.948
 0.000103    0.00393   -1.933
 0.000101    0.00387   -1.938
 0.000099    0.00382   -1.945
 0.000100    0.00385   -1.954
 0.000102    0.00397   -1.964
 0.000108    0.00418   -1.971
 0.000113    0.00439   -1.977
 0.000116    0.00454   -1.981
 0.000153    0.00594   -1.975
 0.000132    0.00514   -1.970
 0.000114    0.00442   -1.971
 0.000102    0.00397   -1.976
 0.000094    0.00366   -1.984
 0.000093    0.00365   -1.993
 0.000093    0.00367   -2.004
 0.000096    0.00382   -2.021
 0.000105    0.00423   -2.041
 0.000118    0.00478   -2.061
 0.000137    0.00559   -2.079
 0.000160    0.00655   -2.086
 0.000130    0.00534   -2.100
 0.000121    0.00502   -2.112
 0.000126    0.00522   -2.115
 0.000135    0.00560   -2.114
 0.000160    0.00661   -2.103
 0.000153    0.00625   -2.082
 0.000118    0.00477   -2.064
 0.000111    0.00447   -2.050
 0.000108    0.00432   -2.040
 0.000108    0.00433   -2.034
 0.000111    0.00442   -2.031
 0.000113    0.00451   -2.030
 0.000143    0.00571   -2.034
 0.000120    0.00478   -2.025
 0.000099    0.00393   -2.018
 0.000086    0.00342   -2.017
 0.000078    0.00309   -2.022
 0.000080    0.00319   -2.035
 0.000086    0.00346   -2.047
 0.000092    0.00370   -2.058
 0.000098    0.00399   -2.066
 0.000105    0.00426   -2.071
 0.000120    0.00487   -2.076
 0.000131    0.00533   -2.073
 0.000100    0.00403   -2.053
 0.000082    0.00328   -2.039
 0.000070    0.00280   -2.031
 0.000068    0.00272   -2.031
 0.000072    0.00289   -2.030
 0.000073    0.00290   -2.029
 0.000074    0.00297   -2.030
 0.000077    0.00311   -2.068
 0.000077    0.00309   -2.048
 0.000079    0.00317   -2.051
 0.000081    0.00328   -2.068
 0.000110    0.00451   -2.097
 0.000098    0.00406   -2.103
 0.000081    0.00335   -2.101
 0.000072    0.00297   -2.106
 0.000066    0.00276   -2.120
 0.000066    0.00278   -2.135
 0.000083    0.00349   -2.151
 0.000098    0.00417   -2.171
 0.000118    0.00505   -2.196
 0.000155    0.00664   -2.203
 0.000120    0.00512   -2.177
 0.000104    0.00439   -2.168
 0.000119    0.00509   -2.187
 0.000144    0.00622   -2.216
 0.000175    0.00755   -2.218
 0.000126    0.00535   -2.178
 0.000114    0.00484   -2.175
 0.000131    0.00565   -2.201
 0.000160    0.00698   -2.240
 0.000162    0.00700   -2.221
 0.000115    0.00487   -2.174
 0.000114    0.00485   -2.184
 0.000133    0.00575   -2.211
 0.000166    0.00726   -2.246
 0.000141    0.00610   -2.218
 0.000100    0.00423   -2.171
 0.000084    0.00356   -2.160
 0.000093    0.00395   -2.168
 0.000102    0.00435   -2.179
 0.000111    0.00473   -2.193
 0.000132    0.00567   -2.213
 0.000108    0.00460   -2.184
 0.000079    0.00332   -2.141
 0.000064    0.00266   -2.121
 0.000054    0.00223   -2.112
 0.000047    0.00195   -2.120
 0.000054    0.00225   -2.151
 0.000056    0.00237   -2.185
 0.000057    0.00244   -2.187
 0.000062    0.00260   -2.159
 0.000071    0.00297   -2.132
 0.000086    0.00360   -2.150
 0.000120    0.00512   -2.180
 0.000090    0.00377   -2.151
 0.000070    0.00292   -2.136
 0.000057    0.00239   -2.134
 0.000060    0.00248   -2.131
 0.000064    0.00268   -2.128
 0.000066    0.00274   -2.128
 0.000064    0.00264   -2.126
 0.000058    0.00240   -2.119
 0.000050    0.00206   -2.107
 0.000041    0.00168   -2.090
 0.000032    0.00128   -2.067
 0.000028    0.00129   -2.379
 0.000031    0.00178   -3.040
 0.000042    0.00273   -3.476
 0.000056    0.00356   -3.465
 0.000068    0.00441   -3.485
 0.000056    0.00358   -3.438
 0.000058    0.00371   -3.430
 0.000085    0.00580   -3.722
 0.000074    0.00517   -3.837
 0.000043    0.00297   -3.779
 0.000025    0.00169   -3.753
 0.000019    0.00137   -3.901
 0.000070    0.00459   -3.589
 0.000025    0.00175   -3.846
 0.000013    0.00096   -4.218
 0.000013    0.00102   -4.506
 0.000011    0.00098   -4.912
 0.000005    0.00041   -5.182
 0.000001    0.00007   -4.128
 0.000000    0.00001   -3.752
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00003   -4.657
 0.000004    0.00032   -4.950
 0.000005    0.00045   -5.243
 0.000003    0.00024   -5.465
 0.000091    0.00591   -3.554
 0.000013    0.00096   -4.230
 0.000001    0.00008   -5.901
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00001   -4.476
 0.000002    0.00013   -4.593
 0.000004    0.00034   -4.757
 0.000004    0.00036   -4.858
 0.000000    0.00004   -4.790
 0.000000    0.00000   -4.581
 0.000001    0.00009   -4.666
 0.000000    0.00001   -4.588
 0.000072    0.00377   -2.747
 0.000025    0.00155   -3.360
 0.000022    0.00160   -4.015
 0.000035    0.00273   -4.336
 0.000040    0.00329   -4.705
 0.000041    0.00352   -4.998
 0.000049    0.00452   -5.358
 0.000015    0.00153   -5.994
 0.000001    0.00013   -6.466
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000   -1.969
 0.000005    0.00021   -1.973
 0.000013    0.00050   -1.976
 0.000018    0.00068   -1.976
 0.000020    0.00078   -1.975
 0.000021    0.00083   -1.973
 0.000022    0.00084   -1.970
 0.000021    0.00081   -1.968
 0.000020    0.00077   -1.965
 0.000018    0.00071   -1.962
 0.000017    0.00064   -1.960
 0.000015    0.00056   -1.957
 0.000012    0.00048   -1.955
 0.000010    0.00039   -1.953
 0.000008    0.00029   -1.951
 0.000005    0.00018   -1.948
 0.000002    0.00006   -1.946
 0.000000    0.00000   -1.944
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
 0.000000    0.00000    0.000
